province,topic,merged,is_correct
Jawa Tengah,Makanan,Ibu membeli banyak sayur pagi ini untuk memulai program diet. Sayur-sayur tersebut dipotong dalam wadah cething agar memudahkan saat pencucian.,True
Jawa Tengah,Makanan,Ibu membeli banyak sayur pagi ini untuk memulai program diet. Sayur-sayur tersebut dipotong dalam wadah dryer agar memudahkan saat pencucian.,False
Jawa Tengah,Makanan,Makanan kesukaan Yuli untuk sarapan adalah bubur lethok. Ibu sedang menghaluskan tempe sebagai bahan utamanya.,True
Jawa Tengah,Makanan,Makanan kesukaan Yuli untuk sarapan adalah bubur lethok. Ibu sedang menghaluskan tahu sebagai bahan utamanya.,False
Jawa Tengah,Makanan,Makanan kesukaan Yuli untuk sarapan adalah bubur lethok. Ibu sedang menghaluskan ampas santan sebagai bahan utamanya.,False
Jawa Tengah,Makanan,"Rita selalu memesan Gudeg Solo jika berkunjung ke Solo. Menurut Rita, gudeg Solo memiliki rasa manis yang sedikit pahit.",False
Jawa Tengah,Makanan,"Rita selalu memesan Gudeg Solo jika berkunjung ke Solo. Menurut Rita, gudeg Solo memiliki rasa yang gurih.",True
Jawa Tengah,Makanan,"Rita selalu memesan Gudeg Solo jika berkunjung ke Solo. Menurut Rita, gudeg Solo memiliki rasa yang manis.",False
Jawa Tengah,Makanan,"Jika berkunjung ke Solo, Riko selalu memesan Timlo. Riko senang dengan makanan yang memiliki kuah yang bening seperti sup.",True
Jawa Tengah,Makanan,"Jika berkunjung ke Solo, Riko selalu memesan Timlo. Riko senang dengan makanan yang memiliki kuah yang kental seperti lethok.",False
Jawa Tengah,Makanan,"Jika berkunjung ke Solo, Riko selalu memesan Timlo. Riko senang dengan makanan yang memiliki kuah pekat seperti kare.",False
Jawa Tengah,Makanan,"Bulan lalu, ayah membawakan Rita buah Carica dan olahannya setelah berkunjung dari Dieng. Rita menyukai fermentasi buah Carica.",False
Jawa Tengah,Makanan,"Bulan lalu, ayah membawakan Rita buah Carica dan olahannya setelah berkunjung dari Dieng. Rita menyukai manisan buah Carica.",True
Jawa Tengah,Makanan,"Bulan lalu, ayah membawakan Rita buah Carica dan olahannya setelah berkunjung dari Dieng. Rita menyukai asinan buah Carica.",False
Jawa Tengah,Makanan,"Ayah mendapatkan tugas kunjungan kerja ke Rembang, minggu lalu. Ayah membawa banyak buah apel.",False
Jawa Tengah,Makanan,"Ayah mendapatkan tugas kunjungan kerja ke Rembang, minggu lalu. Ayah membawa banyak buah Kawista.",True
Jawa Tengah,Makanan,"Ayah mendapatkan tugas kunjungan kerja ke Rembang, minggu lalu. Ayah membawa banyak buah sawo.",False
Jawa Tengah,Pernikahan,Rania berencana akan pergi ke Jogja minggu ini. Ibu memberi izin Rania untuk berpergian saat h-7 menjelang pernikahan.,False
Jawa Tengah,Pernikahan,Rania berencana akan pergi ke Jogja minggu ini. Ibu tidak memberi izin Rania untuk berpergian saat h-7 menjelang pernikahan.,True
Jawa Tengah,Pernikahan,Rania berencana akan pergi ke Jogja minggu ini. Ibu ikut dengan Rania untuk berpergian saat h-7 menjelang pernikahan.,False
Jawa Tengah,Pernikahan,Riza minta bantuan kepada teman temannya untuk menyiapkan keperluan pernikahannya. Riza sedang menyiapkan seserahan yang akan diantarkan saat malam midodareni.,True
Jawa Tengah,Pernikahan,Riza minta bantuan kepada teman temannya untuk menyiapkan keperluan pernikahannya. Riza sedang menyiapkan seserahan yang akan diantarkan saat bridal shower.,False
Jawa Tengah,Pernikahan,Riza minta bantuan kepada teman temannya untuk menyiapkan keperluan pernikahannya. Riza sedang menyiapkan seserahan yang akan diantarkan saat malam pacar.,False
Jawa Tengah,Pernikahan,Karina sedang bingung memilih konsep hidangan saat pernikahannya nanti. Ibu menyarankan Karina untuk menggunakan konsep prasmanan.,False
Jawa Tengah,Pernikahan,Karina sedang bingung memilih konsep hidangan saat pernikahannya nanti. Ibu menyarankan Karina untuk menggunakan konsep piring terbang.,True
Jawa Tengah,Pernikahan,Karina sedang bingung memilih konsep hidangan saat pernikahannya nanti. Ibu menyarankan Karina untuk menggunakan konsep standing party.,False
Jawa Tengah,Pernikahan,"Sebagai EO, Raka lah yang menyusun rangkaian acara pada acara pernikahan Ali. Saat mempelai duduk di pelaminan, mempelai wanita akan membasuh kaki mempelai pria.",False
Jawa Tengah,Pernikahan,"Sebagai EO, Raka lah yang menyusun rangkaian acara pada acara pernikahan Ali. Sebelum mempelai duduk di pelaminan, mempelai pria akan membasuh kaki mempelai pria.",False
Jawa Tengah,Pernikahan,"Sebagai EO, Raka lah yang menyusun rangkaian acara pada acara pernikahan Ali. Sebelum mempelai duduk di pelaminan, mempelai wanita akan membasuh kaki mempelai pria.",True
Jawa Tengah,Pernikahan,"Anita dan Ali baru saja menggelar pesta pernikahan. Setelah pesta sederhana di rumah Anita, pihak dari keluarga Ali akan melaksanakan acara ngunduh mantu di tempatnya.",True
Jawa Tengah,Pernikahan,"Anita dan Ali baru saja menggelar pesta pernikahan. Setelah pesta sederhana di rumah Anita, pihak dari keluarga Ali akan melaksanakan acara malam bainai di tempatnya.",False
Jawa Tengah,Pernikahan,"Anita dan Ali baru saja menggelar pesta pernikahan. Setelah pesta sederhana di rumah Anita, pihak dari keluarga Ali akan melaksanakan acara pengajian di tempatnya.",False
Jawa Tengah,Pernikahan,Anita dan Ali baru saja menggelar pesta pernikahan. Paman sedang menyiapkan mobil untuk boyongan Anita ke rumah Ali.,True
Jawa Tengah,Pernikahan,Anita dan Ali baru saja menggelar pesta pernikahan. Paman sedang menyiapkan mobil untuk boyongan Ali ke rumah Anita.,False
Jawa Tengah,Pernikahan,Anita dan Ali baru saja menggelar pesta pernikahan. Paman sedang menyiapkan mobil untuk dikendarai Anita ke rumah Ali.,False
Jawa Tengah,Pernikahan,Ali dan Anita merupakan keturunan jawa asli. Ibu Ali meminta Ali untuk mengenakan jas saat pagelaran berlangsung.,False
Jawa Tengah,Pernikahan,Ali dan Anita merupakan keturunan jawa asli. Ibu Ali meminta Ali untuk mengenakan beskap saat pagelaran berlangsung.,True
Jawa Tengah,Pernikahan,Ali dan Anita merupakan keturunan jawa asli. Ibu Ali meminta Ali untuk mengenakan kain tenun saat pagelaran berlangsung.,False
Jawa Tengah,Pernikahan,"Ali menghubungi salon pengantin untuk mengatur pakaian yang nantinya akan ia kenakan. Sebagai pelengkap, maka akan dipasangkan tongkat dalam untaian jarik yang dipakai Ali.",False
Jawa Tengah,Pernikahan,"Ali menghubungi salon pengantin untuk mengatur pakaian yang nantinya akan ia kenakan. Sebagai pelengkap, maka akan dipasangkan bunga dalam untaian jarik yang dipakai Ali.",False
Jawa Tengah,Pernikahan,"Ali menghubungi salon pengantin untuk mengatur pakaian yang nantinya akan ia kenakan. Sebagai pelengkap, maka akan dipasangkan keris dalam untaian jarik yang dipakai Ali.",True
Jawa Tengah,Pernikahan,Salon pengantin yang dihubungi oleh Ali juga akan mengatur busana yang dikenakan oleh Anita. Anita berpesan untuk dibuatkan perhiasan mencolok sehingga serasi dengan model baju yang dikenakan.,False
Jawa Tengah,Pernikahan,Salon pengantin yang dihubungi oleh Ali juga akan mengatur busana yang dikenakan oleh Anita. Anita berpesan untuk dibuatkan kalung mutiara sehingga serasi dengan model baju yang dikenakan.,False
Jawa Tengah,Pernikahan,Salon pengantin yang dihubungi oleh Ali juga akan mengatur busana yang dikenakan oleh Anita. Anita berpesan untuk dibuatkan paes dan untaian bunga melati sehingga serasi dengan model baju yang dikenakan.,True
Jawa Tengah,Pernikahan,"Ali dan Anita akan menikah dan merupakan keturunan jawa asli. Untuk melengkapi pakaian yang dikenakan Ali, Anita akan mengenakan kebaya modern.",False
Jawa Tengah,Pernikahan,"Ali dan Anita akan menikah dan merupakan keturunan jawa asli. Untuk melengkapi pakaian yang dikenakan Ali, Anita akan mengenakan baju bodo.",False
Jawa Tengah,Pernikahan,"Ali dan Anita akan menikah dan merupakan keturunan jawa asli. Untuk melengkapi pakaian yang dikenakan Ali, Anita akan mengenakan kebaya tradisional.",True
Jawa Tengah,Pernikahan,Acara ngunduh mantu di rumah Ali berjalan dengan lancar. Tamu undangan yang hadir dari keluarga Ali lebih sama dengan wakil keluarga dari Anita.,False
Jawa Tengah,Pernikahan,Acara ngunduh mantu di rumah Ali berjalan dengan lancar. Tamu undangan yang hadir dari keluarga Ali lebih sedikit dari pada keluarga Anita.,False
Jawa Tengah,Pernikahan,Acara ngunduh mantu di rumah Ali berjalan dengan lancar. Tamu undangan yang hadir dari keluarga Ali lebih banyak dari pada keluarga Anita.,True
Jawa Tengah,Pernikahan,Anita sudah menyiapkan tim dekorasi untuk pesta pernikahannya Minggu ini. Pesta ini akan berlangsung di rumah calon suami Anita.,False
Jawa Tengah,Pernikahan,Anita sudah menyiapkan tim dekorasi untuk pesta pernikahannya Minggu ini. Pesta ini akan berlangsung di hotel.,False
Jawa Tengah,Pernikahan,Anita sudah menyiapkan tim dekorasi untuk pesta pernikahannya Minggu ini. Pesta ini akan berlangsung di rumah Anita.,True
Jawa Tengah,Pernikahan,Bunda sibuk membantu bude untuk menyiapkan pernikahan putri bungsunya. Bunda meresepkan beberapa bahan untuk membuat sop manten sebagai salah satu hidangan.,True
Jawa Tengah,Pernikahan,Bunda sibuk membantu bude untuk menyiapkan pernikahan putri bungsunya. Bunda meresepkan beberapa bahan untuk membuat coto makassar sebagai salah satu hidangan.,False
Jawa Tengah,Pernikahan,Bunda sibuk membantu bude untuk menyiapkan pernikahan putri bungsunya. Bunda meresepkan beberapa bahan untuk membuat soto sebagai salah satu hidangan.,False
Jawa Tengah,Hubungan Keluarga,Nial kebingungan saat pertama kali dikunjungi oleh keluarga ibunya. Kakak dari ibunya seharusnya dia panggil budhe.,True
Jawa Tengah,Hubungan Keluarga,Nial kebingungan saat pertama kali dikunjungi oleh keluarga ibunya. Kakak dari ibunya seharusnya dia panggil tante.,False
Jawa Tengah,Hubungan Keluarga,Nial kebingungan saat pertama kali dikunjungi oleh keluarga ibunya. Kakak dari ibunya seharusnya dia panggil bulik.,False
Jawa Tengah,Hubungan Keluarga,"Selain itu, Nial juga kebingungan saat harus menyapa suami dari kakak ibunya. Suami dari kakak ibunya seharusnya dia panggil pakdhe.",True
Jawa Tengah,Hubungan Keluarga,"Selain itu, Nial juga kebingungan saat harus menyapa suami dari kakak ibunya. Suami dari kakak ibunya seharusnya dia panggil om.",False
Jawa Tengah,Hubungan Keluarga,"Selain itu, Nial juga kebingungan saat harus menyapa suami dari kakak ibunya. Suami dari kakak ibunya seharusnya dia panggil paklik.",False
Jawa Tengah,Hubungan Keluarga,Ainun baru saja melahirkan anak pertamanya dari Faiz. Faiz mengarahkan anaknya untuk memanggilnya dengan sebutan bapak.,True
Jawa Tengah,Hubungan Keluarga,Ainun baru saja melahirkan anak pertamanya dari Faiz. Faiz mengarahkan anaknya untuk memanggilnya dengan sebutan papa.,False
Jawa Tengah,Hubungan Keluarga,Ainun baru saja melahirkan anak pertamanya dari Faiz. Faiz mengarahkan anaknya untuk memanggilnya dengan sebutan daddy.,False
Jawa Tengah,Hubungan Keluarga,"Karena pernikahan di saat usianya 17 tahun, Mirna dan Ibunya melahirkan bayi laki-laki di waktu yang berdekatan. Anak Mirna akan memanggil adik baru Mirna dengan sebutan Om.",False
Jawa Tengah,Hubungan Keluarga,"Karena pernikahan di saat usianya 17 tahun, Mirna dan Ibunya melahirkan bayi laki-laki di waktu yang berdekatan. Anak Mirna akan memanggil adik baru Mirna dengan sebutan Paklik.",True
Jawa Tengah,Hubungan Keluarga,"Karena pernikahan di saat usianya 17 tahun, Mirna dan Ibunya melahirkan bayi laki-laki di waktu yang berdekatan. Anak Mirna akan memanggil adik baru Mirna dengan sebutan Mas.",False
Jawa Tengah,Hubungan Keluarga,Ani dan anak-anaknya tinggal menetap di Jakarta. Anak-anak ani menyebut ibu Ani dengan panggilan Mbah.,True
Jawa Tengah,Hubungan Keluarga,Ani dan anak-anaknya tinggal menetap di Jakarta. Anak-anak ani menyebut ibu Ani dengan panggilan nenek.,False
Jawa Tengah,Hubungan Keluarga,Ani dan anak-anaknya tinggal menetap di Jakarta. Anak-anak ani menyebut ibu Ani dengan panggilan jidah.,False
Jawa Tengah,Hubungan Keluarga,Nina telah merantau dari tahun pertama dia berkuliah. Nina selalu memanggil orang yang baru dia temui dengan kata aa/teh sebagai rasa hormat.,False
Jawa Tengah,Hubungan Keluarga,Nina telah merantau dari tahun pertama dia berkuliah. Nina selalu memanggil orang yang baru dia temui dengan sebutan mas/mbak sebagai rasa hormat.,True
Jawa Tengah,Hubungan Keluarga,Nina telah merantau dari tahun pertama dia berkuliah. Nina selalu memanggil orang yang baru dia temui dengan kata julukan (woy).,False
Jawa Tengah,Hubungan Keluarga,"Selain itu, dia juga menaruh perhatian jika dia bertemu orang yang jauh lebih tua darinya. Nina selalu memanggil orang yang baru dia temui dengan kata julukan (eh).",False
Jawa Tengah,Hubungan Keluarga,"Selain itu, dia juga menaruh perhatian jika dia bertemu orang yang jauh lebih tua darinya. Nina selalu memanggil orang yang baru dia temui dengan kata uwa/wa sebagai rasa hormat.",False
Jawa Tengah,Hubungan Keluarga,"Selain itu, dia juga menaruh perhatian jika dia bertemu orang yang jauh lebih tua darinya. Nina selalu memanggil orang yang baru dia temui dengan sebutan pak/bu sebagai rasa hormat.",True
Jawa Tengah,Hubungan Keluarga,"Ibu merupakan orang asli Solo, Jawa Tengah. Saat ada tamu yang datang, jika tidak dikenal ibu tidak menjamu.",False
Jawa Tengah,Hubungan Keluarga,"Ibu merupakan orang asli Solo, Jawa Tengah. Saat ada tamu yang datang, jika tidak dikenal ibu pura-pura tidak tahu.",False
Jawa Tengah,Hubungan Keluarga,"Ibu merupakan orang asli Solo, Jawa Tengah. Saat ada tamu yang datang, Ibu selalu menjamu dengan baik.",True
Jawa Tengah,Hubungan Keluarga,"Ibu gurunya tak heran saat mengetahui Aini berasal dari Magelang, Jawa Tengah. Saat berdebat, Aini terbiasa mendahului temannya untuk mengutarakan opininya.",False
Jawa Tengah,Hubungan Keluarga,"Ibu gurunya tak heran saat mengetahui Aini berasal dari Magelang, Jawa Tengah. Saat berdebat, Aini terbiasa memotong temannya untuk mengutarakan opininya.",False
Jawa Tengah,Hubungan Keluarga,"Ibu gurunya tak heran saat mengetahui Aini berasal dari Magelang, Jawa Tengah. Saat berdebat, Aini terbiasa mendahulukan temannya untuk mengutarakan opininya.",True
Jawa Tengah,"Kehamilan, Bayi, Anak",Andi mulai mengatur beberapa sisa cutinya untuk persiapan acara istrinya yang sedang hamil. Andi merencanakan upacara adat untuk keselamatan janin saat usia kandungan istrinya 7 bulan.,True
Jawa Tengah,"Kehamilan, Bayi, Anak",Andi mulai mengatur beberapa sisa cutinya untuk persiapan acara istrinya yang sedang hamil. Andi merencanakan upacara adat untuk keselamatan janin saat usia kandungan istrinya 6 bulan.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Andi mulai mengatur beberapa sisa cutinya untuk persiapan acara istrinya yang sedang hamil. Andi merencanakan upacara adat untuk keselamatan janin saat usia kandungan istrinya 8 bulan.,False
Jawa Tengah,"Kehamilan, Bayi, Anak","Di kehamilan pertamanya, ibunya sangat bawel memperingatinya tentang pantangan. Diana dilarang duduk ditengah pintu.",True
Jawa Tengah,"Kehamilan, Bayi, Anak","Di kehamilan pertamanya, ibunya sangat bawel memperingatinya tentang pantangan. Diana dilarang duduk ditengah jalan.",False
Jawa Tengah,"Kehamilan, Bayi, Anak","Di kehamilan pertamanya, ibunya sangat bawel memperingatinya tentang pantangan. Diana dilarang duduk lama-lama.",False
Jawa Tengah,"Kehamilan, Bayi, Anak","Sabtu lalu, Mirna diceritakan oleh suaminya bahwa ada ular di kamar mandi kantornya. Suaminya diperbolehkan membunuh ular tersebut.",False
Jawa Tengah,"Kehamilan, Bayi, Anak","Sabtu lalu, Mirna diceritakan oleh suaminya bahwa ada ular di kamar mandi kantornya. Suaminya membiarkan ular tersebut.",False
Jawa Tengah,"Kehamilan, Bayi, Anak","Sabtu lalu, Mirna diceritakan oleh suaminya bahwa ada ular di kamar mandi kantornya. Suaminya tidak boleh membunuh ular tersebut.",True
Jawa Tengah,"Kehamilan, Bayi, Anak",Sati menanyakan hal-hal yang berkaitan dengan kehamilan kepada ibunya. Sati diperbolehkan makan durian.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Sati menanyakan hal-hal yang berkaitan dengan kehamilan kepada ibunya. Sati dibatasi makan durian.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Sati menanyakan hal-hal yang berkaitan dengan kehamilan kepada ibunya. Sati dilarang makan durian.,True
Jawa Tengah,"Kehamilan, Bayi, Anak","Anaknya Mirna sudah selesai dimandikan. Karena waktu menjelang ashar, maka ibunya melarang mirna untuk menidurkannya.",False
Jawa Tengah,"Kehamilan, Bayi, Anak","Anaknya Mirna sudah selesai dimandikan. Karena waktu menjelang isya, maka ibunya melarang mirna untuk menidurkannya.",False
Jawa Tengah,"Kehamilan, Bayi, Anak","Anaknya Mirna sudah selesai dimandikan. Karena waktu menjelang maghrib, maka ibunya melarang mirna untuk menidurkannya.",True
Jawa Tengah,"Kehamilan, Bayi, Anak",Ibunya berpesan bahwa anaknya sangat rentan akan hal gaib. Mirna selalu memasangkan jarum klip di bajunya untuk menghindari hal ghaib.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Ibunya berpesan bahwa anaknya sangat rentan akan hal gaib. Mirna selalu memasangkan peniti di bajunya untuk menghindari hal ghaib.,True
Jawa Tengah,"Kehamilan, Bayi, Anak",Ibunya berpesan bahwa anaknya sangat rentan akan hal gaib. Mirna selalu memasangkan jarum di bajunya untuk menghindari hal ghaib.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Bidan menjelaskan pentingnya asupan vitamin D bagi kekuatan tulang bayi. Kenzo sering diajak keluar agar mendapat sinar matahari.,True
Jawa Tengah,"Kehamilan, Bayi, Anak",Bidan menjelaskan pentingnya asupan vitamin D bagi kekuatan tulang bayi. Kenzo tidak sering diajak keluar karena takut terpapar sinar matahari.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Bidan menjelaskan pentingnya asupan vitamin D bagi kekuatan tulang bayi. Kenzo sering diajak keluar agar mendapat angin segar.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Lina menyadari bahwa sikap santun harus ditanamkan sejak dini. Lina mulai mengawasi anaknya saat menerima dan meminta bantuan.,True
Jawa Tengah,"Kehamilan, Bayi, Anak",Lina menyadari bahwa sikap santun harus ditanamkan sejak dini. Lina memarahi anaknya saat menerima dan meminta bantuan.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Lina menyadari bahwa sikap santun harus ditanamkan sejak dini. Lina membiarkan anaknya diam saat menerima dan meminta bantuan.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Suaminya berpesan bahwa anaknya harus bisa bersosialisasi agar tidak menjadi orang yang anti sosial. Lina membiarkan anaknya berinteraksi.,True
Jawa Tengah,"Kehamilan, Bayi, Anak",Suaminya berpesan bahwa anaknya harus bisa bersosialisasi agar tidak menjadi orang yang anti sosial. Lina sangat membatasi anaknya berinteraksi.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Suaminya berpesan bahwa anaknya harus bisa bersosialisasi agar tidak menjadi orang yang anti sosial. Lina tidak membiarkan anaknya berinteraksi.,False
Jawa Tengah,"Kehamilan, Bayi, Anak","Ika diberi tahu bahwa Rizal, anak Bu Tarmi, harus segera dituntun agar tidak kelewatan. Bu Tarmi selalu tidak memperbolehkan anaknya untuk solat berjamaah di masjid.",False
Jawa Tengah,"Kehamilan, Bayi, Anak","Ika diberi tahu bahwa Rizal, anak Bu Tarmi, harus segera dituntun agar tidak kelewatan. Bu Tarmi selalu menyuruh anaknya untuk solat berjamaah di masjid.",True
Jawa Tengah,"Kehamilan, Bayi, Anak","Ika diberi tahu bahwa Rizal, anak Bu Tarmi, harus segera dituntun agar tidak kelewatan. Bu Tarmi selalu membatasi anaknya untuk solat berjamaah di masjid.",False
Jawa Tengah,"Kehamilan, Bayi, Anak",Nenek selalu menekankan bahwa anak gadis tidak boleh pergi terlalu jauh. Ibu memberikan syarat untuk Mira untuk pulang diatas jam 6 sore.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Nenek selalu menekankan bahwa anak gadis tidak boleh pergi terlalu jauh. Ibu melarang Mira untuk pulang diatas jam 6 sore.,True
Jawa Tengah,"Kehamilan, Bayi, Anak",Nenek selalu menekankan bahwa anak gadis tidak boleh pergi terlalu jauh. Ibu membebaskan Mira untuk pulang diatas jam 6 sore.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Warga akan bergunjing jika mengetahui Mira diantar oleh lelaki ke rumahnya. Ayah melarang Mira untuk berpacaran.,True
Jawa Tengah,"Kehamilan, Bayi, Anak",Warga akan bergunjing jika mengetahui Mira diantar oleh lelaki ke rumahnya. Ayah mencarikan pria yang mau menjadi pacar Mira.,False
Jawa Tengah,"Kehamilan, Bayi, Anak",Warga akan bergunjing jika mengetahui Mira diantar oleh lelaki ke rumahnya. Ayah memperbolehkan Mira untuk berpacaran.,False
Jawa Tengah,Kematian,"Bu Novi berjalan sembari menangis menuju rumah Mbah Har. Setelah kabar menyebar, Bu Novi ternyata menanyakan weton ibunya yang meninggal pagi ini.",True
Jawa Tengah,Kematian,"Bu Novi berjalan sembari menangis menuju rumah Mbah Har. Setelah kabar menyebar, Bu Novi ternyata menanyakan makanan kesukaan ibunya yang meninggal pagi ini.",False
Jawa Tengah,Kematian,"Bu Novi berjalan sembari menangis menuju rumah Mbah Har. Setelah kabar menyebar, Bu Novi ternyata menanyakan pakaian kesukaan ibunya yang meninggal pagi ini.",False
Jawa Tengah,Kematian,"Ibu dihampiri oleh Bu Eni untuk segara datang ke rumah Pak Sidiq. Saat setelah mengetahui kabar kematian Bu Sidiq, semua warga langsung menggali kubur.",False
Jawa Tengah,Kematian,"Ibu dihampiri oleh Bu Eni untuk segara datang ke rumah Pak Sidiq. Saat setelah mengetahui kabar kematian Bu Sidiq, semua warga membiarkan keluarga tenang sendiri.",False
Jawa Tengah,Kematian,"Ibu dihampiri oleh Bu Eni untuk segara datang ke rumah Pak Sidiq. Saat setelah mengetahui kabar kematian Bu Sidiq, semua warga berkumpul di kediaman.",True
Jawa Tengah,Kematian,Semua anak dan cucu bu Wati berkumpul dirumah duka. Dena memberikan bubuk teh di bawah tempat baring jenazah.,False
Jawa Tengah,Kematian,Semua anak dan cucu bu Wati berkumpul dirumah duka. Dena memberikan bubuk tepung di bawah tempat baring jenazah.,False
Jawa Tengah,Kematian,Semua anak dan cucu bu Wati berkumpul dirumah duka. Dena memberikan bubuk kopi di bawah tempat baring jenazah.,True
Jawa Tengah,Kematian,Dina akhirnya sampai di rumah duka setelah menempuh perjalanan dari Kediri. Dina dan kakaknya langsung memandikan jenazah Ibunya.,True
Jawa Tengah,Kematian,Dina akhirnya sampai di rumah duka setelah menempuh perjalanan dari Kediri. Dina dan tantenya langsung memandikan jenazah Ibunya.,False
Jawa Tengah,Kematian,Dina akhirnya sampai di rumah duka setelah menempuh perjalanan dari Kediri. Dina dan petugas rumah sakit langsung memandikan jenazah Ibunya.,False
Jawa Tengah,Kematian,"Ibu mengunjungi rumah Bulik Sita untuk takziah atas kepergian Paklik. Setelah jenazah dikebumikan, undangan pesta akan dibagikan kepada tetangga sekitar.",False
Jawa Tengah,Kematian,"Ibu mengunjungi rumah Bulik Sita untuk takziah atas kepergian Paklik. Setelah jenazah dikebumikan, Ibu mengatur berkat yang akan dibagikan kepada tetangga sekitar.",True
Jawa Tengah,Kematian,"Ibu mengunjungi rumah Bulik Sita untuk takziah atas kepergian Paklik. Setelah jenazah dikebumikan, undangan pengajian akan dibagikan kepada tetangga sekitar.",False
Jawa Tengah,Kematian,Ina baru saja kehilangan ayahnya. Ina menggelar pesta selama 7 hari berturut-turut untuk menghormati ayahnya.,False
Jawa Tengah,Kematian,Ina baru saja kehilangan ayahnya. Ina akan menggelar pengajian setelah 7 hari ayahnya meninggal.,False
Jawa Tengah,Kematian,Ina baru saja kehilangan ayahnya. Ina menggelar pengajian selama 7 hari berturut-turut untuk mendokan ayahnya.,True
Jawa Tengah,Kematian,Nita harus menghadiri pemakaman temannya yang meninggal karena kecelakaan. Nita mengenakan pakaian serba biru untuk menunjukkan rasa bela sungkawa.,False
Jawa Tengah,Kematian,Nita harus menghadiri pemakaman temannya yang meninggal karena kecelakaan. Nita mengenakan pakaian serba hitam untuk menunjukkan rasa bela sungkawa.,True
Jawa Tengah,Kematian,Nita harus menghadiri pemakaman temannya yang meninggal karena kecelakaan. Nita mengenakan pakaian serba putih untuk menunjukkan rasa bela sungkawa.,False
Jawa Tengah,Kematian,Riko kebingungan ketika ibu mengajaknya melayat ke rumah temannya. Ibu menasehati riko untuk memakai pakaian yang sopan (baju koko) dan mengenakan peci.,True
Jawa Tengah,Kematian,Riko kebingungan ketika ibu mengajaknya melayat ke rumah temannya. Ibu menasehati riko untuk memakai pakaian formal yang biasa ia kenakan saat bekerja.,False
Jawa Tengah,Kematian,Riko kebingungan ketika ibu mengajaknya melayat ke rumah temannya. Ibu menasehati riko untuk memakai pakaian kasual yang biasanya ia pakai.,False
Jawa Tengah,Kematian,Om Riko merupakan anak lelaki satu-satunya dalam keluarga. Saat nenek meninggal. Om Riko mendapatkan bagian yang sama dengan anak perempuan yang lain.,False
Jawa Tengah,Kematian,Om Riko merupakan anak lelaki satu-satunya dalam keluarga. Saat nenek meninggal. Om Riko mendapatkan bagian yang lebih banyak.,True
Jawa Tengah,Kematian,Om Riko merupakan anak lelaki satu-satunya dalam keluarga. Saat nenek meninggal. Om Riko mendapatkan bagian yang lebih sedikit.,False
Jawa Tengah,Hari Besar Agama,Panitia mulai dibentuk untuk persiapan malam nuzulul quran. Acara utama yang dipersiapkan adalah ceramah.,False
Jawa Tengah,Hari Besar Agama,Panitia mulai dibentuk untuk persiapan malam nuzulul quran. Acara utama yang dipersiapkan adalah pengajian khataman quran.,True
Jawa Tengah,Hari Besar Agama,Panitia mulai dibentuk untuk persiapan malam nuzulul quran. Acara utama yang dipersiapkan adalah sholawatan.,False
Jawa Tengah,Hari Besar Agama,Mita dan keluarganya selalu pergi ke luar sehari sebelum puasa ramadhan dimulai. Mereka pergi ke warung untuk makan-makan.,False
Jawa Tengah,Hari Besar Agama,Mita dan keluarganya selalu pergi ke luar sehari sebelum puasa ramadhan dimulai. Mereka pergi ke pasar untuk belanja.,False
Jawa Tengah,Hari Besar Agama,Mita dan keluarganya selalu pergi ke luar sehari sebelum puasa ramadhan dimulai. Mereka pergi ke umbul untuk berenang.,True
Jawa Tengah,Hari Besar Agama,Intan selalu bersemangat pergi sholat tarawih. Hari ini ibunya kedapatan jadwal untuk pemberian souvenir selepas sholat.,False
Jawa Tengah,Hari Besar Agama,Intan selalu bersemangat pergi sholat tarawih. Hari ini ibunya kedapatan jadwal untuk pemberian jaburan selepas sholat.,True
Jawa Tengah,Hari Besar Agama,Intan selalu bersemangat pergi sholat tarawih. Hari ini ibunya kedapatan jadwal untuk pemberian uang selepas sholat.,False
Jawa Tengah,Hari Besar Agama,Ani tinggal di desa Ngreden yang berada di kabupaten Klaten. Desa tempat Ani tinggal melaksanakan tradisi sadranan untuk menyambut hari raya.,True
Jawa Tengah,Hari Besar Agama,Ani tinggal di desa Ngreden yang berada di kabupaten Klaten. Desa tempat Ani tinggal melaksanakan tradisi pawai pegon untuk menyambut hari raya.,False
Jawa Tengah,Hari Besar Agama,Ani tinggal di desa Ngreden yang berada di kabupaten Klaten. Desa tempat Ani tinggal melaksanakan tradisi pawai obor untuk menyambut hari raya.,False
